Load Time (ms),Sample Time (ms),Sample Runs,Sample Throughput (tokens/second),Prefill Time (ms),Prefill Tokens,Prefill Throughput (tokens/second),Decode Time (ms),Decode Runs,Decode Throughput (tokens/second),Total Time (ms),Total Tokens,model
213.85,46.8,500,10683.3,674.04,61.0,57.39125,46634.58,499.0,9.990000000000002,48348.09,560.0,Yi
213.85,45.73,500,10934.7,360.63,15.0,41.59,45790.57,499.0,9.990000000000002,47181.94,514.0,Yi
213.85,45.15,500,11074.93,260.87,21.0,57.39125,45858.03,499.0,9.990000000000002,47159.62,520.0,Yi
213.85,45.66,500,10949.78,270.49,10.0,36.97,45724.73,499.0,9.990000000000002,47024.06,509.0,Yi
213.85,47.0,500,10638.75,216.12,12.0,55.52,45651.07,499.0,9.990000000000002,46916.43,511.0,Yi
213.85,48.23,500,10367.42,261.22,7.0,26.8,45543.54,499.0,9.990000000000002,46890.21,506.0,Yi
213.85,47.39,500,10550.3,266.55,13.0,48.77,45760.24,499.0,9.990000000000002,47091.13,512.0,Yi
213.85,48.44,500,10321.41,319.73,14.0,43.79,45696.04,499.0,9.990000000000002,47099.59,513.0,Yi
213.85,47.2,500,10592.55,165.58,8.0,48.32,45617.84,499.0,9.990000000000002,46842.65,507.0,Yi
213.85,43.48,500,11499.01,1229.63,73.0,57.39125,47693.08,499.0,9.990000000000002,49919.4,612.0,Yi
213.85,44.17,500,11319.64,160.01,16.0,57.39125,45768.8,499.0,9.990000000000002,46930.73,515.0,Yi
213.85,45.41,500,11009.82,164.72,8.0,48.57,45621.8,499.0,9.990000000000002,46804.0,507.0,Yi
213.85,48.24,500,10363.98,428.47,40.0,57.39125,46245.42,499.0,9.990000000000002,47732.32,539.0,Yi
213.85,47.44,500,10539.85,272.71,13.0,47.67,45750.58,499.0,9.990000000000002,47087.09,512.0,Yi
213.85,46.5,500,10752.69,312.52,32.0,57.39125,46098.08,499.0,9.990000000000002,47488.66,531.0,Yi
213.85,48.55,500,10298.66,345.85,32.0,57.39125,46043.88,499.0,9.990000000000002,47460.26,531.0,Yi
213.85,44.03,500,11354.86,238.46,9.0,37.74,45599.97,499.0,9.990000000000002,46832.01,508.0,Yi
213.85,45.17,500,11068.8,315.5,19.0,57.39125,45844.28,499.0,9.990000000000002,47187.15,518.0,Yi
213.85,44.62,500,11206.74,848.78,73.0,57.39125,46937.78,499.0,9.990000000000002,48784.36,573.0,Yi
213.85,45.15,500,11074.2,261.9,21.0,57.39125,45760.6,499.0,9.990000000000002,47029.13,520.0,Yi
213.85,47.04,500,10629.48,738.0,66.0,57.39125,46799.8,499.0,9.990000000000002,48596.41,565.0,Yi
213.85,46.77,500,10691.07,189.96,8.0,42.11,45576.51,499.0,9.990000000000002,46829.78,507.0,Yi
213.85,47.78,500,10465.29,222.15,20.0,57.39125,45852.57,499.0,9.990000000000002,47165.98,519.0,Yi
213.85,44.53,500,11228.13,222.21,12.0,54.0,45618.24,499.0,9.990000000000002,46841.12,511.0,Yi
213.85,45.78,500,10921.08,328.31,28.0,57.39125,45960.7,499.0,9.990000000000002,47333.93,527.0,Yi
213.85,47.38,500,10552.75,311.25,14.0,44.98,45757.12,499.0,9.990000000000002,47127.33,513.0,Yi
213.85,47.9,500,10437.76,377.9,26.0,57.39125,45969.28,499.0,9.990000000000002,47430.38,525.0,Yi
213.85,46.41,500,10773.77,679.59,51.0,57.39125,46451.38,499.0,9.990000000000002,48149.34,550.0,Yi
213.85,49.53,500,10094.28,214.91,17.0,57.39125,45723.11,499.0,9.990000000000002,47033.73,516.0,Yi
213.85,47.21,500,10590.3,226.66,12.0,52.94,45707.68,499.0,9.990000000000002,46977.18,511.0,Yi
213.85,44.96,500,11121.74,257.42,10.0,38.85,45599.06,499.0,9.990000000000002,46865.36,509.0,Yi
213.85,48.7,500,10267.99,457.5,35.0,57.39125,46161.06,499.0,9.990000000000002,47717.07,534.0,Yi
213.85,45.09,500,11087.7,625.65,57.0,57.39125,46601.33,499.0,9.990000000000002,48231.45,556.0,Yi
213.85,45.21,500,11060.48,150.1,5.0,33.31,45564.11,499.0,9.990000000000002,46727.63,504.0,Yi
213.85,45.27,500,11045.57,356.18,23.0,57.39125,45866.79,499.0,9.990000000000002,47241.53,522.0,Yi
213.85,48.84,500,10237.93,333.34,11.0,33.0,45607.76,499.0,9.990000000000002,47025.43,510.0,Yi
213.85,44.78,500,11166.7,312.28,25.0,57.39125,45969.13,499.0,9.990000000000002,47284.7,524.0,Yi
213.85,45.05,500,11099.27,204.09,17.0,57.39125,45794.93,499.0,9.990000000000002,47011.42,516.0,Yi
213.85,45.59,500,10966.36,448.58,37.0,57.39125,46111.04,499.0,9.990000000000002,47582.51,536.0,Yi
213.85,46.46,500,10761.02,262.63,13.0,49.5,45761.78,499.0,9.990000000000002,47051.09,512.0,Yi
213.85,46.77,500,10691.07,629.28,57.0,57.39125,46639.21,499.0,9.990000000000002,48310.45,556.0,Yi
213.85,44.35,500,11274.47,203.61,6.0,29.47,45624.72,499.0,9.990000000000002,46812.86,505.0,Yi
213.85,47.09,500,10618.42,843.98,72.0,57.39125,46881.37,499.0,9.990000000000002,48792.66,571.0,Yi
213.85,48.19,500,10376.03,196.07,8.0,40.8,45558.37,499.0,9.990000000000002,46838.95,507.0,Yi
213.85,4.8,49,10201.96,2068.86,73.0,57.39125,4365.95,48.0,9.990000000000002,6513.91,221.0,Yi
213.85,44.54,500,11225.11,540.98,45.0,57.39125,46338.34,499.0,9.990000000000002,47883.19,544.0,Yi
213.85,43.33,500,11540.68,95.6,4.0,41.84,45438.43,499.0,9.990000000000002,46521.86,503.0,Yi
213.85,45.57,500,10971.65,314.06,14.0,44.58,45567.64,499.0,9.990000000000002,46911.12,513.0,Yi
213.85,44.89,500,11137.59,618.13,54.0,57.39125,46403.89,499.0,9.990000000000002,48023.98,553.0,Yi
213.85,42.93,500,11646.87,257.21,18.0,57.39125,45624.31,499.0,9.990000000000002,46870.26,517.0,Yi
213.85,46.62,500,10724.09,212.87,17.0,57.39125,45592.82,499.0,9.990000000000002,46873.56,516.0,Yi
213.85,46.37,500,10781.9,203.58,6.0,29.47,45351.75,499.0,9.990000000000002,46616.49,505.0,Yi
213.85,44.07,500,11345.59,321.2,25.0,57.39125,45869.21,499.0,9.990000000000002,47192.3,524.0,Yi
213.85,46.96,500,10646.45,281.84,13.0,46.12,45474.33,499.0,9.990000000000002,46809.73,512.0,Yi
213.85,42.91,500,11651.48,3057.7,73.0,57.39125,50045.08,499.0,9.97,54069.03,734.0,Yi
213.85,44.09,500,11339.93,314.18,25.0,57.39125,45815.36,499.0,9.990000000000002,47131.28,524.0,Yi
213.85,46.58,500,10733.99,304.9,13.0,42.64,45503.85,499.0,9.990000000000002,46877.55,512.0,Yi
213.85,48.13,500,10389.18,149.12,5.0,33.53,45439.93,499.0,9.990000000000002,46674.27,504.0,Yi
213.85,44.7,500,11185.18,264.22,13.0,49.2,45500.78,499.0,9.990000000000002,46784.34,512.0,Yi
213.85,45.31,500,11034.85,476.89,27.0,56.62,45830.59,499.0,9.990000000000002,47312.75,526.0,Yi
213.85,48.78,500,10250.52,402.32,27.0,57.39125,45848.96,499.0,9.990000000000002,47341.66,526.0,Yi
213.85,45.0,500,11112.1,307.81,32.0,57.39125,45930.33,499.0,9.990000000000002,47262.91,531.0,Yi
213.85,47.88,500,10443.43,369.24,15.0,40.62,45557.25,499.0,9.990000000000002,47012.23,514.0,Yi
213.85,46.94,500,10652.12,460.92,38.0,57.39125,46047.24,499.0,9.990000000000002,47585.51,537.0,Yi
213.85,45.63,500,10957.7,306.89,22.0,57.39125,45736.56,499.0,9.990000000000002,47067.13,521.0,Yi
213.85,44.99,500,11113.33,254.43,7.0,27.51,45484.77,499.0,9.990000000000002,46739.63,506.0,Yi
213.85,46.35,500,10787.95,217.91,9.0,41.3,45491.56,499.0,9.990000000000002,46769.83,508.0,Yi
213.85,44.5,500,11236.46,257.84,7.0,27.15,45413.42,499.0,9.990000000000002,46670.16,506.0,Yi
213.85,44.06,500,11347.9,367.64,29.0,57.39125,45851.83,499.0,9.990000000000002,47214.76,528.0,Yi
213.85,46.29,500,10802.4,161.51,16.0,57.39125,45558.99,499.0,9.990000000000002,46780.77,515.0,Yi
213.85,47.36,500,10558.1,365.16,29.0,57.39125,45851.84,499.0,9.990000000000002,47292.78,528.0,Yi
213.85,44.13,500,11329.9,230.06,20.0,57.39125,45690.97,499.0,9.990000000000002,46911.61,519.0,Yi
213.85,50.31,500,9937.79,261.5,18.0,57.39125,45520.93,499.0,9.990000000000002,46895.36,517.0,Yi
213.85,45.83,500,10909.17,1005.31,73.0,57.39125,47054.43,499.0,9.990000000000002,49118.3,591.0,Yi
213.85,44.86,500,11146.04,267.53,13.0,48.59,45498.81,499.0,9.990000000000002,46787.04,512.0,Yi
213.85,38.3,500,13055.51,5128.86,73.0,57.39125,53371.05,499.0,9.35,59358.41,820.5,Yi
213.85,45.49,500,10990.46,398.41,34.0,57.39125,45994.01,499.0,9.990000000000002,47410.26,533.0,Yi
213.85,44.27,500,11293.31,361.48,29.0,57.39125,45925.48,499.0,9.990000000000002,47278.01,528.0,Yi
213.85,43.99,500,11365.19,361.03,15.0,41.55,45519.41,499.0,9.990000000000002,46860.37,514.0,Yi
213.85,43.6,500,11467.36,97.43,4.0,41.06,45358.34,499.0,9.990000000000002,46433.67,503.0,Yi
213.85,47.35,500,10560.55,325.57,14.0,43.0,45601.22,499.0,9.990000000000002,46997.64,513.0,Yi
213.85,47.43,500,10541.41,307.44,14.0,45.54,45544.25,499.0,9.990000000000002,46933.91,513.0,Yi
213.85,45.26,500,11047.04,952.96,73.0,57.39125,47025.85,499.0,9.990000000000002,48997.9,585.0,Yi
213.85,47.1,500,10614.81,269.84,10.0,37.06,45451.64,499.0,9.990000000000002,46776.27,509.0,Yi
213.85,44.32,500,11281.33,193.05,3.0,15.54,45377.29,499.0,9.990000000000002,46575.49,502.0,Yi
213.85,45.66,500,10949.3,218.32,12.0,54.96,45541.96,499.0,9.990000000000002,46773.76,511.0,Yi
213.85,46.15,500,10835.18,758.05,72.0,57.39125,46719.5,499.0,9.990000000000002,48534.76,571.0,Yi
213.85,44.97,500,11118.03,365.41,15.0,41.05,45583.24,499.0,9.990000000000002,46961.43,514.0,Yi
213.85,47.17,500,10600.41,854.8,67.0,57.39125,46598.32,499.0,9.990000000000002,48519.78,566.0,Yi
213.85,44.65,500,11198.21,555.05,50.0,57.39125,46354.68,499.0,9.990000000000002,47924.98,549.0,Yi
213.85,47.17,500,10599.51,310.2,14.0,45.13,45564.73,499.0,9.990000000000002,46932.88,513.0,Yi
213.85,48.2,500,10373.66,585.13,56.0,57.39125,46416.73,499.0,9.990000000000002,48081.9,555.0,Yi
213.85,46.64,500,10720.87,792.95,70.0,57.39125,46704.11,499.0,9.990000000000002,48535.87,569.0,Yi
213.85,43.13,500,11593.13,162.3,16.0,57.39125,45587.19,499.0,9.990000000000002,46717.33,515.0,Yi
213.85,43.33,500,11539.62,250.04,12.0,47.99,45537.88,499.0,9.990000000000002,46780.69,511.0,Yi
213.85,47.87,500,10444.3,262.94,10.0,38.03,45472.06,499.0,9.990000000000002,46822.7,509.0,Yi
213.85,44.94,500,11125.7,568.94,46.0,57.39125,46263.51,499.0,9.990000000000002,47830.43,545.0,Yi
213.85,44.41,500,11259.74,1072.5,73.0,57.39125,47141.36,499.0,9.990000000000002,49228.11,593.0,Yi
213.85,48.34,500,10342.55,279.23,13.0,46.56,45498.83,499.0,9.990000000000002,46841.52,512.0,Yi
213.85,44.19,500,11314.78,428.37,40.0,57.39125,46093.58,499.0,9.990000000000002,47532.75,539.0,Yi
213.85,44.48,500,11241.01,470.92,41.0,57.39125,46134.85,499.0,9.990000000000002,47603.06,540.0,Yi
213.85,47.58,500,10509.72,519.11,42.0,57.39125,46175.33,499.0,9.990000000000002,47757.63,541.0,Yi
213.85,48.68,500,10270.74,475.5,48.0,57.39125,46210.56,499.0,9.990000000000002,47777.44,547.0,Yi
213.85,47.29,500,10573.73,425.63,27.0,57.39125,45896.47,499.0,9.990000000000002,47379.34,526.0,Yi
213.85,45.17,500,11069.05,228.02,9.0,39.47,45458.98,499.0,9.990000000000002,46708.1,508.0,Yi
213.85,46.58,500,10735.37,324.02,28.0,57.39125,45948.35,499.0,9.990000000000002,47311.09,527.0,Yi
213.85,47.77,500,10467.92,263.36,21.0,57.39125,45670.33,499.0,9.990000000000002,47012.9,520.0,Yi
213.85,43.73,500,11433.54,372.01,23.0,57.39125,45755.13,499.0,9.990000000000002,47118.68,522.0,Yi
213.85,48.59,500,10291.03,268.69,10.0,37.22,45496.73,499.0,9.990000000000002,46844.91,509.0,Yi
213.85,45.31,500,11035.09,264.81,18.0,57.39125,45675.11,499.0,9.990000000000002,46937.54,517.0,Yi
213.85,46.38,500,10781.44,913.71,73.0,57.39125,46978.28,499.0,9.990000000000002,48928.94,577.0,Yi
213.85,46.86,500,10669.17,329.45,11.0,33.39,45624.11,499.0,9.990000000000002,47028.11,510.0,Yi
213.85,45.45,500,11001.34,217.06,12.0,55.29,45749.91,499.0,9.990000000000002,46998.25,511.0,Yi
213.85,46.31,500,10797.74,263.21,18.0,57.39125,45843.0,499.0,9.990000000000002,47138.66,517.0,Yi
213.85,45.6,500,10963.95,254.68,12.0,47.12,45776.57,499.0,9.990000000000002,47052.87,511.0,Yi
213.85,46.72,500,10701.83,310.46,11.0,35.43,45731.73,499.0,9.990000000000002,47096.4,510.0,Yi
213.85,46.8,500,10683.08,363.35,23.0,57.39125,45905.65,499.0,9.990000000000002,47315.93,522.0,Yi
213.85,43.16,500,11585.34,266.35,21.0,57.39125,45948.64,499.0,9.990000000000002,47194.94,520.0,Yi
213.85,46.64,500,10721.33,367.16,15.0,40.85,45714.82,499.0,9.990000000000002,47110.55,514.0,Yi
213.85,46.11,500,10842.69,692.98,61.0,57.39125,46722.44,499.0,9.990000000000002,48433.05,560.0,Yi
213.85,44.28,500,11291.27,263.03,10.0,38.02,45693.08,499.0,9.990000000000002,46962.09,509.0,Yi
213.85,44.4,500,11260.5,320.7,19.0,57.39125,45808.41,499.0,9.990000000000002,47123.86,518.0,Yi
213.85,46.87,500,10667.58,224.31,6.0,26.75,45584.16,499.0,9.990000000000002,46879.83,505.0,Yi
213.85,43.72,500,11435.37,356.16,23.0,57.39125,45918.78,499.0,9.990000000000002,47282.19,522.0,Yi
213.85,46.52,500,10748.53,813.33,70.0,57.39125,46924.77,499.0,9.990000000000002,48786.09,569.0,Yi
213.85,44.75,500,11173.68,4447.0372392574045,20.0,57.39125,46949.86,500.0,9.990000000000002,47957.76,500.0,Yi
213.85,46.23,500,10816.42,467.75,38.0,57.39125,46233.65,499.0,9.990000000000002,47708.64,537.0,Yi
213.85,46.29,500,10802.17,583.07,43.0,57.39125,46368.4,499.0,9.990000000000002,47985.52,542.0,Yi
213.85,48.58,500,10291.67,568.62,43.0,57.39125,46368.66,499.0,9.990000000000002,48022.21,542.0,Yi
213.85,47.63,500,10496.7,252.57,7.0,27.72,45588.61,499.0,9.990000000000002,46905.13,506.0,Yi
213.85,37.65,500,13279.51,5135.77,73.0,57.39125,53874.76,499.0,9.26,59865.95,820.5,Yi
213.85,44.13,500,11329.39,195.9,8.0,40.84,45581.92,499.0,9.990000000000002,46785.8,507.0,Yi
213.85,49.98,500,10003.2,374.95,23.0,57.39125,45888.44,499.0,9.990000000000002,47361.93,522.0,Yi
213.85,48.55,500,10298.66,268.3,10.0,37.27,45688.33,499.0,9.990000000000002,47043.13,509.0,Yi
213.85,43.35,500,11534.03,262.36,7.0,26.68,45592.43,499.0,9.990000000000002,46849.28,506.0,Yi
213.85,49.31,500,10139.31,406.67,34.0,57.39125,46185.11,499.0,9.990000000000002,47658.01,533.0,Yi
213.85,45.05,500,11099.27,150.8,5.0,33.16,45600.96,499.0,9.990000000000002,46782.28,504.0,Yi
213.85,44.98,500,11117.29,933.7,73.0,57.39125,47184.6,499.0,9.990000000000002,49127.65,584.0,Yi
213.85,45.27,500,11043.87,1474.58,73.0,57.39125,48108.4,499.0,9.990000000000002,50582.62,628.0,Yi
213.85,46.7,500,10707.78,214.72,6.0,27.94,45613.46,499.0,9.990000000000002,46870.34,505.0,Yi
213.85,45.78,500,10922.04,269.4,21.0,57.39125,45941.29,499.0,9.990000000000002,47239.86,520.0,Yi
213.85,48.41,500,10328.02,267.65,7.0,26.15,45553.75,499.0,9.990000000000002,46902.41,506.0,Yi
213.85,48.02,500,10412.33,258.88,10.0,38.63,45681.06,499.0,9.990000000000002,47026.94,509.0,Yi
213.85,44.06,500,11348.16,243.86,6.0,24.6,45588.93,499.0,9.990000000000002,46821.92,505.0,Yi
213.85,44.56,500,11219.82,99.5,4.0,40.2,45566.97,499.0,9.990000000000002,46660.56,503.0,Yi
213.85,46.04,500,10860.12,205.59,17.0,57.39125,45839.58,499.0,9.990000000000002,47090.14,516.0,Yi
213.85,44.65,500,11197.96,160.53,8.0,49.83,45517.84,499.0,9.990000000000002,46687.36,507.0,Yi
213.85,46.38,500,10779.58,309.0,19.0,57.39125,45917.81,499.0,9.990000000000002,47276.26,518.0,Yi
213.85,46.44,500,10767.51,370.0,26.0,57.39125,46019.94,499.0,9.990000000000002,47436.4,525.0,Yi
213.85,44.51,500,11233.68,260.4,18.0,57.39125,45842.46,499.0,9.990000000000002,47096.33,517.0,Yi
213.85,43.67,500,11449.77,310.28,14.0,45.12,45724.49,499.0,9.990000000000002,47011.49,513.0,Yi
213.85,45.45,500,11000.62,405.96,30.0,57.39125,46081.9,499.0,9.990000000000002,47513.35,529.0,Yi
213.85,47.59,500,10507.07,208.99,9.0,43.06,45660.04,499.0,9.990000000000002,46942.63,508.0,Yi
213.85,44.52,500,11232.17,308.0,19.0,57.39125,45882.41,499.0,9.990000000000002,47197.89,518.0,Yi
213.85,49.91,500,10019.04,455.38,35.0,57.39125,46192.04,499.0,9.990000000000002,47746.36,534.0,Yi
213.85,45.11,500,11085.0,316.18,14.0,44.28,45728.9,499.0,9.990000000000002,47062.28,513.0,Yi
213.85,46.24,500,10811.98,365.71,26.0,57.39125,46016.54,499.0,9.990000000000002,47425.5,525.0,Yi
213.85,43.39,500,11523.92,1027.46,73.0,57.39125,47176.36,499.0,9.990000000000002,49178.13,585.0,Yi
213.85,45.22,500,11058.28,455.03,38.0,57.39125,46227.21,499.0,9.990000000000002,47688.87,537.0,Yi
213.85,46.11,500,10844.11,372.9,33.0,57.39125,46238.15,499.0,9.990000000000002,47652.02,532.0,Yi
213.85,42.29,500,11823.13,540.49,52.0,57.39125,46516.79,499.0,9.990000000000002,48005.01,551.0,Yi
213.85,44.43,500,11254.16,1147.64,73.0,57.39125,47544.31,499.0,9.990000000000002,49699.24,600.0,Yi
213.85,46.57,500,10735.6,266.41,13.0,48.8,45745.74,499.0,9.990000000000002,47057.04,512.0,Yi
213.85,44.93,500,11129.17,307.42,22.0,57.39125,45978.38,499.0,9.990000000000002,47290.1,521.0,Yi
213.85,48.17,500,10380.12,159.18,16.0,57.39125,45888.25,499.0,9.990000000000002,47110.71,515.0,Yi
213.85,43.64,500,11457.38,209.14,17.0,57.39125,45825.89,499.0,9.990000000000002,47011.78,516.0,Yi
213.85,43.31,500,11543.88,106.53,4.0,37.55,45565.75,499.0,9.990000000000002,46651.15,503.0,Yi
213.85,45.81,500,10915.12,321.2,14.0,43.59,45794.87,499.0,9.990000000000002,47151.26,513.0,Yi
213.85,45.94,500,10884.71,906.18,73.0,57.39125,47233.71,499.0,9.990000000000002,49165.39,584.0,Yi
213.85,45.98,500,10873.82,464.01,38.0,57.39125,46303.22,499.0,9.990000000000002,47786.79,537.0,Yi
213.85,45.79,500,10920.37,321.93,28.0,57.39125,46021.86,499.0,9.990000000000002,47376.66,527.0,Yi
213.85,45.63,500,10957.22,318.63,14.0,43.94,45842.29,499.0,9.990000000000002,47176.61,513.0,Yi
213.85,45.03,500,11104.2,214.71,9.0,41.92,45706.88,499.0,9.990000000000002,46922.5,508.0,Yi
213.85,44.73,500,11179.43,218.66,20.0,57.39125,45803.54,499.0,9.990000000000002,47028.81,519.0,Yi
213.85,44.86,500,11145.54,517.25,40.0,57.39125,46293.18,499.0,9.990000000000002,47815.65,539.0,Yi
213.85,43.29,500,11550.81,464.94,31.0,57.39125,46149.64,499.0,9.990000000000002,47574.59,530.0,Yi
213.85,45.07,500,11093.85,534.67,52.0,57.39125,46611.96,499.0,9.990000000000002,48164.42,551.0,Yi
213.85,46.22,500,10817.59,373.2,36.0,57.39125,46271.51,499.0,9.990000000000002,47694.25,535.0,Yi
213.85,47.14,500,10606.48,366.95,29.0,57.39125,46031.95,499.0,9.990000000000002,47450.23,528.0,Yi
213.85,45.9,500,10893.96,524.79,42.0,57.39125,46354.72,499.0,9.990000000000002,47898.64,541.0,Yi
213.85,48.2,500,10372.58,158.04,5.0,31.64,45516.83,499.0,9.990000000000002,46766.32,504.0,Yi
213.85,45.53,500,10982.74,519.97,42.0,57.39125,46396.57,499.0,9.990000000000002,47958.06,541.0,Yi
213.85,45.3,500,11037.28,253.09,7.0,27.66,45609.39,499.0,9.990000000000002,46880.24,506.0,Yi
213.85,47.68,500,10487.02,260.83,18.0,57.39125,45874.06,499.0,9.990000000000002,47210.56,517.0,Yi
213.85,44.08,500,11342.76,513.36,39.0,57.39125,46311.21,499.0,9.990000000000002,47836.96,538.0,Yi
213.85,45.47,500,10996.02,165.73,8.0,48.27,45621.94,499.0,9.990000000000002,46813.72,507.0,Yi
213.85,45.1,500,11086.23,292.83,10.0,34.15,45670.88,499.0,9.990000000000002,46961.68,509.0,Yi
213.85,47.24,500,10583.13,229.65,12.0,52.25,45673.63,499.0,9.990000000000002,46943.35,511.0,Yi
213.85,45.57,500,10972.85,519.09,42.0,57.39125,46378.26,499.0,9.990000000000002,47931.03,541.0,Yi
213.85,47.38,500,10552.98,306.76,11.0,35.86,45678.55,499.0,9.990000000000002,47051.29,510.0,Yi
213.85,46.46,500,10762.41,441.12,40.0,57.39125,46292.67,499.0,9.990000000000002,47774.78,539.0,Yi
213.85,46.68,500,10711.23,318.05,14.0,44.02,45737.31,499.0,9.990000000000002,47105.82,513.0,Yi
213.85,44.02,500,11358.47,271.96,24.0,57.39125,45919.49,499.0,9.990000000000002,47187.02,523.0,Yi
213.85,48.77,500,10252.83,176.42,16.0,57.39125,45752.98,499.0,9.990000000000002,47003.17,515.0,Yi
213.85,48.41,500,10327.59,259.09,18.0,57.39125,45833.41,499.0,9.990000000000002,47169.35,517.0,Yi
213.85,45.46,500,10998.92,312.82,11.0,35.16,45746.92,499.0,9.990000000000002,47100.18,510.0,Yi
213.85,45.38,500,11018.07,1785.62,73.0,57.39125,48588.37,499.0,9.990000000000002,51391.01,655.0,Yi
213.85,46.94,500,10651.22,269.82,24.0,57.39125,45917.57,499.0,9.990000000000002,47247.3,523.0,Yi
213.85,44.94,500,11125.2,536.61,52.0,57.39125,46502.17,499.0,9.990000000000002,48061.44,551.0,Yi
213.85,45.05,500,11098.78,331.11,25.0,57.39125,45993.04,499.0,9.990000000000002,47328.5,524.0,Yi
213.85,45.47,500,10996.26,299.12,13.0,43.46,45739.29,499.0,9.990000000000002,47056.02,512.0,Yi
213.85,45.62,500,10958.9,312.38,11.0,35.21,45733.16,499.0,9.990000000000002,47068.64,510.0,Yi
213.85,44.54,500,11226.87,4447.0372392574045,20.0,57.39125,45538.03,500.0,9.990000000000002,46549.09,500.0,Yi
213.85,46.83,500,10678.06,290.16,13.0,44.8,45780.05,499.0,9.990000000000002,47111.75,512.0,Yi
213.85,46.78,500,10688.1,681.23,65.0,57.39125,46815.73,499.0,9.990000000000002,48535.3,564.0,Yi
213.85,49.79,500,10041.77,360.81,23.0,57.39125,45950.6,499.0,9.990000000000002,47415.92,522.0,Yi
213.85,47.51,500,10523.44,285.8,10.0,34.99,45642.57,499.0,9.990000000000002,47001.74,509.0,Yi
213.85,45.27,500,11046.06,372.37,15.0,40.28,45818.19,499.0,9.990000000000002,47224.94,514.0,Yi
213.85,48.1,500,10394.58,309.49,25.0,57.39125,46015.98,499.0,9.990000000000002,47404.13,524.0,Yi
213.85,46.11,500,10844.58,267.38,24.0,57.39125,45981.79,499.0,9.990000000000002,47262.29,523.0,Yi
213.85,44.99,500,11114.32,261.28,10.0,38.27,45725.77,499.0,9.990000000000002,46990.86,509.0,Yi
213.85,46.99,500,10641.01,235.74,12.0,50.9,45683.2,499.0,9.990000000000002,46973.63,511.0,Yi
213.85,43.62,500,11462.11,317.75,19.0,57.39125,45850.92,499.0,9.990000000000002,47154.46,518.0,Yi
213.85,44.39,500,11263.54,303.01,13.0,42.9,45763.47,499.0,9.990000000000002,47070.21,512.0,Yi
213.85,47.12,500,10611.21,361.18,26.0,57.39125,46039.87,499.0,9.990000000000002,47468.9,525.0,Yi
213.85,48.41,500,10329.08,252.71,18.0,57.39125,45846.28,499.0,9.990000000000002,47172.49,517.0,Yi
213.85,43.24,500,11563.9,336.1,14.0,41.65,45676.38,499.0,9.990000000000002,46981.79,513.0,Yi
213.85,45.4,500,11013.46,253.62,7.0,27.6,45601.02,499.0,9.990000000000002,46876.32,506.0,Yi
213.85,42.68,500,11715.91,278.67,24.0,57.39125,46004.37,499.0,9.990000000000002,47259.45,523.0,Yi
213.85,46.24,500,10812.91,219.08,12.0,54.78,45679.15,499.0,9.990000000000002,46910.17,511.0,Yi
213.85,47.22,500,10588.73,260.35,18.0,57.39125,45831.21,499.0,9.990000000000002,47153.19,517.0,Yi
213.85,43.06,500,11610.9,1433.56,73.0,57.39125,47940.88,499.0,9.990000000000002,50354.46,622.0,Yi
213.85,46.82,500,10678.28,95.16,4.0,42.03,45539.92,499.0,9.990000000000002,46693.43,503.0,Yi
213.85,47.3,500,10570.38,270.37,13.0,48.08,45722.88,499.0,9.990000000000002,47045.05,512.0,Yi
213.85,46.59,500,10732.38,335.98,14.0,41.67,45699.2,499.0,9.990000000000002,47073.19,513.0,Yi
213.85,45.83,500,10909.88,478.16,38.0,57.39125,46205.57,499.0,9.990000000000002,47705.67,537.0,Yi
213.85,45.93,500,10886.13,256.18,7.0,27.32,45634.11,499.0,9.990000000000002,46932.36,506.0,Yi
213.85,45.14,500,11077.14,313.9,22.0,57.39125,45909.06,499.0,9.990000000000002,47227.5,521.0,Yi
213.85,45.26,500,11046.79,645.15,53.0,57.39125,46565.48,499.0,9.990000000000002,48212.07,552.0,Yi
213.85,45.26,500,11046.31,372.44,23.0,57.39125,45948.33,499.0,9.990000000000002,47332.68,522.0,Yi
